Unique_ID,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,Average Travel Time(minutes) ,pop_density(people per sq.km),BioClim_1,BioClim_2,BioClim_3,BioClim_4,BioClim_5,BioClim_6,BioClim_7,BioClim_8,BioClim_9,BioClim_10,BioClim_11,BioClim_12,BioClim_13,BioClim_14,BioClim_15,BioClim_16,BioClim_17,BioClim_18,BioClim_19
664,1.910060984,0.061652542,Sebeta Hawas,ET042006,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,984.343318,168.9688394,16.87064823,18.38722216,15.93444453,907.2777778,210.1111111,4.916666667,87.25722016,512.0277778,31.97222222,203.25,300.6388889,13.88233333,77.26184993,108.1297726,25.87255573,7.910222226,17.96233352,15.98203712,16.04557395
665,0.046756285,4.75E-05,Dukem,ET042008,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,952,2511.994141,17.38433266,18.88599968,16.37333298,898,218,4,95.97647095,537,25,185,25,14.18599987,76.41672516,108.4992447,26.63599968,8.072000504,18.56399918,16.66600037,16.37333298
666,0.59985207,0.010717628,Sebeta town,ET042009,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,952.2214765,1373.817315,15.85270023,17.38146706,14.9569334,1046.2,243.4,7,89.44221649,603.4,35.2,225.6,262.8,12.94700012,75.3347702,106.9941299,24.45279999,7.268000031,17.18479996,14.99613342,15.0196003
667,1.824101524,0.058005923,Bereh,ET042011,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,994.8888889,136.5414084,14.42174185,15.89533329,13.33159133,1111.354839,280.0967742,6.580645161,100.6490036,691.3548387,32.32258065,214.0322581,32.32258065,13.25296783,74.6512301,106.3875974,23.08567742,5.332903231,17.75277415,13.92453769,13.33159133
668,1.828940909,0.044702048,Akaki,ET042012,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,981.5711974,157.0787683,17.08508671,18.55328026,16.09399998,938.04,220.28,4.68,91.76731537,546.2,29.4,200.72,33.88,14.04723999,76.82047852,106.1207242,26.08928001,7.811040077,18.27823982,16.37783997,16.10240002
669,2.358769794,0.093873744,Sululta,ET042013,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1013.306991,199.54535,15.46250336,17.19640003,14.32357332,1038.06,262.48,6.7,99.95767212,642.6,31.16,199.72,175.08,13.72500669,74.30059509,124.2104391,24.74584,6.273200026,18.47264,14.4732933,14.51504004
670,1.915316342,0.053988777,Welmera,ET042014,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,962.5118734,230.0275634,15.2851564,16.85562491,14.29060423,1030.9375,247.3125,6.71875,91.94025111,607.03125,33.90625,213.90625,390.375,13.24512485,74.77959299,111.0452676,24.21425009,6.504000023,17.71024996,14.34700003,14.51041669
671,0.98321033,0.028293545,Mulo,ET042016,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1059.717172,83.9381939,14.52155215,16.17987478,13.47012502,1084.625,271.875,7.0625,98.79903889,664.9375,32.6875,211.1875,152.9375,13.51868749,74.36347294,118.7307463,23.74650037,5.566750005,18.17975032,13.5645833,13.64520836
672,0.087006847,0.000345325,Sendafa town,ET042018,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,955,3788.369531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.237535174,0.001468486,Holeta town,ET042020,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,920,2114.127632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.240455443,0.002499075,Gelana (Finfine),ET042098,.,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,961.8285714,612.4628734,17.0158329,18.52300072,16.0369997,927,221,4.5,93.10261917,545,27.5,195.5,27.5,13.88333321,76.62785339,107.9481621,26.02000046,7.902000189,18.11800003,16.26433277,16.0369997
675,2.5338713,0.181027988,Gololcha Bale,ET042101,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1412.508862,71.78513007,19.35671456,20.07035642,18.13660728,957.3366337,157.7722772,10.40594059,65.44128747,373.8811881,53.45544554,360.8217822,66.30693069,13.56686138,77.37352866,81.57484519,27.45904958,9.925425756,17.53362376,19.96225069,18.5365809
676,4.415918453,0.391648523,Lege Hida,ET042102,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1678.664785,21.03368588,22.69045057,23.40811257,21.46740339,718.652968,121.9269406,6.881278539,66.78902674,288.9086758,41.13242009,253.173516,47.59360731,13.3734094,75.64651869,83.41882223,30.94392688,13.27167121,17.67225564,23.24666966,21.86587212
677,4.124245409,0.191721061,Ginir,ET042103,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1319.198222,85.08546336,18.64863478,19.35210916,17.54244852,963.5636364,175.1,12,73.03009928,401.5909091,51.61818182,371.3272727,72.50909091,14.01557272,76.68132172,75.68801915,27.3601455,9.084145464,18.27600007,19.33599401,17.9943576
678,3.326325214,0.412226281,Rayitu,ET042104,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1458.351785,9.603550708,24.62642595,25.47348715,23.54758118,556.2521368,123.1623932,6.807692308,88.37745318,265.9102564,29.43162393,171.6068376,49.81196581,13.0040028,73.76017608,83.90499294,33.08155543,15.45651286,17.62504266,25.34135896,24.0278148
679,5.434212063,0.753250257,Seweyna,ET042105,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1598.683724,12.68805527,24.39916785,25.14567304,23.1593349,611.5,119.6928571,7.311904762,79.44058289,269.2547619,33.45238095,210.4738095,47.61904762,13.53080555,74.81240352,88.28548084,32.87841909,14.7933714,18.08504773,25.08653493,23.60645237
680,2.109189466,0.138168501,Dawe Ketchen,ET042106,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1392.746407,68.25325473,21.95165407,22.74484391,20.97861611,706.2531646,146.4303797,9.835443038,81.93748909,325.2658228,39.3164557,215.0126582,61.12658228,13.27968778,74.42886555,73.98560652,30.59448105,12.75351903,17.84096196,22.61449792,21.4923461
681,0.225990236,0.002851254,Ginir town,ET042107,.,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,09/12/2021,14/12/2021,1280.075,613.9907347,17.90983295,18.58666706,16.81933308,1027.5,183.5,13.5,73.46748734,423,53.5,423,76.5,14.12199974,77.64228058,73.46265411,26.6239996,8.43599987,18.18799973,18.58666706,17.26633358
682,3.827262883,0.444115457,Ayisha,ET050101,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1413.874616,13.5803647,26.80124899,30.81998331,22.42299028,249.376569,54.57740586,3.355648536,73.95856064,125.4728033,18.12133891,83.07112971,24.15899582,10.80463737,51.53782371,354.0342969,37.59412553,16.66527195,20.92885359,30.04746158,23.76251884
683,2.010419352,0.222419987,Dembel,ET050102,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1445.606615,55.11423525,24.80990815,27.84487127,21.35551711,436.8346457,84.88188976,4.299212598,71.16098383,204.2047244,21.98425197,129.7716535,29.29133858,13.38523355,61.40636832,272.6044306,35.33609435,13.53581104,21.80028324,27.06560106,21.38022585
684,2.344145249,0.29490725,Shinile,ET050103,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1452.732815,26.95043086,27.02130789,30.05690649,23.5636382,421.1402439,88.63414634,4.359756098,73.79456236,202.8902439,23.12804878,121.2560976,39.43292683,13.25957111,60.8941441,271.5578238,37.78129266,16.00358542,21.77770724,29.13988617,23.59640233
685,2.645438656,0.348040944,Erer (SM),ET050104,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1448.793997,47.57794199,26.11956573,28.97113642,22.91858375,479.7512953,109.8290155,4.383419689,78.66959013,243.3834197,24.70466321,143.0051813,28.25906736,13.36023317,61.74564201,251.8879636,36.96824872,15.33183416,21.63641456,27.94149569,22.98923321
686,3.508008233,0.210753042,Afdem,ET050105,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1401.138728,37.58337451,25.69947013,28.58104849,22.5244616,477,116.5384615,4.222222222,83.58163752,252.7863248,23.28205128,151.2820513,28.42735043,12.63430771,60.13412407,251.878713,36.32167511,15.34088886,20.98078622,27.57725918,23.03862683
687,2.260077173,0.324004467,Hadhagala,ET050106,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1529.136263,12.1186062,27.13256302,30.70443708,23.15686668,304.7777778,69.42777778,3.116666667,78.56712693,156.8388889,17.5,82.62777778,26.93333333,12.07509628,56.09295345,317.733676,38.06411114,16.54517779,21.51893335,29.83716296,23.71779263
688,1.407485121,0.071107746,Miesso,ET050107,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1283.824773,72.60674262,24.34696742,26.72154482,21.59133344,637.9268293,140.195122,4,76.62477205,325.3902439,31.75609756,211.1219512,31.75609756,13.54951226,64.43746185,208.7362764,34.74458555,13.70487804,21.03970746,25.54824392,21.59133344
689,1.389487028,0.091212909,Gota-Biki,ET050198,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1398.345126,60.53835139,25.4713529,28.10538557,22.47871896,550.2941176,124.4705882,4.156862745,77.48850549,279.9607843,27.1372549,172.254902,27.1372549,13.95262746,63.73296102,231.5759164,36.40980358,14.51584313,21.89396035,26.9807059,22.47871896
690,2.87117753,0.507359213,Gablalu,ET050199,.,Siti,ET0501,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1716.737735,12.59919539,27.16281057,30.71614637,23.31970502,311.0071942,79.55035971,3.017985612,86.4310053,170.7086331,16.44604317,102.0179856,29.25899281,11.17152759,54.56267799,311.650421,37.77735253,17.32821587,20.44913667,29.88790176,24.57822776
691,0.677698133,0.016498558,Gursum (SM),ET050202,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1304.252137,141.7675126,20.66641665,22.0521667,18.73891664,623.5,94.75,6,64.42476034,259,29.875,226.25,29.875,14.12950003,72.56780243,133.8252802,29.08500004,9.614500046,19.47049975,21.38333344,18.73891664
692,0.882516407,0.028533818,Babile (SM),ET050203,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1489.985037,18.15203932,22.78337771,23.65928904,21.76777789,587.2666667,94,5,60.73987656,234.5333333,31.53333333,219.3333333,31.53333333,13.44622231,76.19632212,73.1182546,31.19973348,13.5592001,17.64053332,23.40595538,21.76777789
693,2.077785065,0.132795936,Shabeeley,ET050204,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1418.646179,137.2682708,20.19184222,21.56693334,18.17966227,623.6533333,97.36,4.706666667,66.65050557,259.68,28.58666667,230.5333333,28.58666667,14.37597782,72.36263987,138.8902908,28.81349332,8.947253342,19.8662399,21.06182231,18.17966227
694,2.455961642,0.147852764,Aw-Bare,ET050205,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1403.152918,137.8615055,19.52466877,21.75185831,16.58084165,588.7875,108.7125,2.9875,75.45156622,280.1875,21.6875,205.575,22.0125,15.1223542,69.10538788,216.9320206,29.12155006,7.245349979,21.8762001,21.15254173,16.63029166
695,2.360048067,0.233738702,Kebribeyah,ET050206,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1417.557856,69.24560692,20.39930553,21.88854034,18.10688376,583.0227273,94.12121212,3.303030303,71.04348004,248.5378788,23.21969697,224.9318182,23.50757576,15.24835351,73.67893034,158.2739294,29.49436368,8.796090917,20.69827279,21.50064137,18.17553027
696,2.445472286,0.372548421,Harshin,ET050207,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1626.936702,37.98329646,21.96095996,23.44080766,19.52575314,481.5096154,88.375,2.552884615,74.21360951,209.2644231,16.60096154,206.1923077,19.35576923,14.27396474,73.37353611,169.9205286,30.5110192,11.0544038,19.45661546,23.36726919,19.67709934
697,1.191224959,0.035669855,Tuliguled,ET050283,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1356.290581,141.5205168,18.91215878,20.74619048,16.53942862,654.3809524,114.6190476,3.761904762,70.27193487,297.0952381,29.85714286,223.3333333,29.85714286,15.25184136,71.53402964,172.9943855,28.19942838,6.86152381,21.3379047,20.00822222,16.53942862
698,1.736213445,0.056455619,Goljano,ET050290,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1777.229508,22.93768793,23.60694079,24.55845168,22.29498919,523.3225806,91.09677419,4.225806452,67.89419285,222.4516129,25.67741935,214.3225806,27.83870968,13.64345154,75.5726658,91.74931385,32.11522564,14.05909664,18.05612915,24.33858041,22.522473
699,0.607000259,0.018326025,Jigjiga town,ET050293,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1298.492248,886.1268589,18.79723301,20.50219994,16.48466711,653.1,108.8,4,68.76202393,285.8,30.5,224.2,30.5,15.14580002,72.08358994,165.8252747,27.69679966,6.679599905,21.01719952,19.87646675,16.48466711
700,0.400561434,0.009481341,Wajale town,ET050295,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1350.123077,257.373249,20.32988898,22.57577769,17.25577768,513.6666667,95,2.333333333,77.02379735,247.5,14.16666667,191.1666667,15.83333333,15.42333317,69.5249354,223.9346491,30.0533336,7.868666808,22.18466663,22.03188864,17.43166669
701,0.187259598,0.002390359,Kebribayah town,ET050296,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1321.129032,436.0483192,19.39616585,20.86000061,17.18799973,637,99,3,70.88929749,275,26,242,26,15.60299969,74.08831787,151.8499146,28.69600105,7.636000156,21.06000137,20.3239994,17.18799973
702,1.465925731,0.120688946,Koran /Mulla,ET050297,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1647.914856,20.85914141,22.52345892,23.57526588,20.86619319,535.5072464,90.07246377,4,67.49068606,222.0144928,24.4057971,217.7826087,25.4057971,13.9214107,74.50444473,113.2857153,31.04707245,12.36104349,18.68602902,23.5309856,21.01797096
703,1.20776196,0.068370905,Haroreys,ET050298,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1373.677083,111.1561172,18.8203772,20.58943839,16.32431575,645.4736842,111,3.315789474,72.43693643,294.5,27,228.1315789,27,15.78584217,72.55011629,177.808562,28.21294734,6.451052628,21.76189468,20.03059673,16.32431575
704,1.763919669,0.12659125,Harawo,ET050299,.,Fafan,ET0502,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1558.948529,159.1570571,21.7470647,24.69796001,18.26901487,496.4626866,97.49253731,3.865671642,74.89138623,237.3134328,20.82089552,158.0597015,23.91044776,13.32128363,61.75671666,271.7747208,31.83713432,10.26704473,21.57008965,24.06801987,18.28971137
705,2.407338472,0.297422047,Degehamedo,ET050301,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1832.193934,17.7987241,24.61812669,25.57617164,23.50477845,491.6646707,97.98802395,4.437125749,76.66051186,223.6526946,22.50898204,219.1197605,30.9760479,13.51420954,75.14150476,89.60680115,33.28811962,15.3021317,17.98598789,25.1478683,23.78176446
706,2.985132593,0.295658502,Degehabur,ET050302,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1537.902948,15.00140659,24.91542477,26.02671138,23.62848369,444.1158537,96.83536585,3.365853659,83.70660303,210.902439,17.41463415,207.8536585,28.21341463,13.34507311,73.99178458,107.6067275,33.42026835,15.38375611,18.03651225,25.68571128,23.79570326
707,2.035998691,0.226260453,Aware,ET050303,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1748.128253,64.24192245,24.14090002,25.29108272,22.52012259,404.44,97.04,2.576,92.68477362,201.96,14.056,200.088,28.16,12.84224256,73.84547522,122.0156089,32.2514558,14.85964799,17.39180766,25.10980795,22.69436266
708,4.670406755,0.946551747,Gashamo,ET050304,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,2105.034074,7.2836547,25.05600218,26.23679347,23.07149401,277.3785311,72.01506591,1.150659134,109.8733998,148.6214689,7.193973635,148.606403,21.66101695,12.47256054,74.54391013,140.0531599,32.75380777,16.01496043,16.73884736,26.23386691,23.2297301
709,2.223352697,0.199696582,Gunagado,ET050305,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1678.604174,11.97769585,24.92278766,26.01187605,23.65938055,398.5929204,105.0088496,2.14159292,105.4433736,206.3982301,14.12389381,206.3539823,35.21238938,12.65578166,74.46719921,101.9160201,33.17497324,16.18007081,16.99490238,25.9963893,23.91592326
710,1.424525115,0.113197191,Bilcil-Bur,ET050306,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1730.223197,11.00894295,24.04767931,25.09196921,22.6225436,483.8769231,91.67692308,3.846153846,73.01138282,215.6615385,20.52307692,209.2153846,25.90769231,13.63591285,74.40403372,105.8061529,32.53680027,14.20898467,18.32781557,24.87372304,22.81961027
711,0.537288421,0.019879837,Degahabur town,ET050307,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1431.369176,45.58697917,24.80521789,25.93738453,23.50205113,456,95.07692308,4,78.8655061,212.5384615,18.30769231,207.9230769,27.23076923,13.53992315,74.10066458,109.3135487,33.34861491,15.07599999,18.2726147,25.60512836,23.64107689
712,1.699443377,0.123968074,Yocale,ET050382,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1614.232173,25.71053973,23.15473946,24.3287418,21.35644134,459.5774648,95.76056338,3,78.77276654,213.4084507,16.5915493,209.8169014,24.3943662,13.63519728,73.45695635,130.9539541,31.63414074,13.07228172,18.56185908,24.22105166,21.52801876
713,3.575785487,0.57148443,Daror,ET050392,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1866.920491,13.03368637,23.94083231,25.21469123,21.7824595,366.5907692,84.45230769,2.110769231,90.62015498,182.4676923,11.71692308,182.3261538,22.45230769,12.96995382,73.53252129,153.113007,31.91533537,14.2689477,17.64638769,25.2098625,21.92158769
714,2.087906961,0.219452915,Burqod,ET050394,.,Jarar,ET0503,Somali,ET05,Ethiopia,ET,09/12/2021,14/12/2021,1636.739018,15.49803443,25.38095337,26.41166403,24.34203197,427.56,107.712,3.064,99.13551892,216.104,16.896,216.032,35.776,12.9478799,74.27458942,94.86372852,33.94374387,16.51062402,17.43311986,26.37125337,24.60560005
